Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.305000	31.634	-0.393189
0.306667	31.649	-0.393116
0.308333	31.664	-0.393083
0.310000	31.681	-0.393014
0.311667	31.694	-0.392891
0.313333	31.711	-0.392761
0.315000	31.726	-0.392687
0.316667	31.741	-0.392563
0.318333	31.757	-0.392474
0.320000	31.772	-0.392404
0.321667	31.787	-0.392337
0.323333	31.803	-0.392275
0.325000	31.817	-0.392090
0.326667	31.834	-0.391869
0.328333	31.848	-0.391535
0.330000	31.863	-0.391187
0.331667	31.880	-0.390825
0.333333	31.895	-0.390570
0.335000	31.911	-0.390323
0.336667	31.926	-0.390105
0.338333	31.941	-0.389897
0.340000	31.957	-0.389718
0.341667	31.973	-0.389563
0.343333	31.988	-0.389452
0.345000	32.004	-0.389335
0.346667	32.020	-0.389191
0.348333	32.036	-0.389068
0.350000	32.051	-0.388877
0.351667	32.067	-0.388670
0.353333	32.082	-0.388460
0.355000	32.097	-0.388225
0.356667	32.113	-0.387945
0.358333	32.128	-0.387556
0.360000	32.144	-0.387191
0.361667	32.161	-0.386980
0.363333	32.176	-0.386855
0.365000	32.192	-0.386690
0.366667	32.207	-0.386616
0.368333	32.223	-0.386547
0.370000	32.239	-0.386435
0.371667	32.255	-0.386269
0.373333	32.271	-0.386100
0.375000	32.287	-0.385966
0.376667	32.303	-0.385718
0.378333	32.320	-0.385288
0.380000	32.336	-0.384830
0.381667	32.351	-0.384506
0.383333	32.367	-0.384184
0.385000	32.382	-0.383965
0.386667	32.397	-0.383815
0.388333	32.414	-0.383666
0.390000	32.429	-0.383529
0.391667	32.445	-0.383421
0.393333	32.462	-0.383357
0.395000	32.477	-0.383263
0.396667	32.494	-0.383143
0.398333	32.510	-0.382950
0.400000	32.525	-0.382619
0.401667	32.541	-0.382224
0.403333	32.558	-0.381881
0.405000	32.573	-0.381608
0.406667	32.589	-0.381337
0.408333	32.605	-0.381184
0.410000	32.621	-0.381084
0.411667	32.636	-0.381014
0.413333	32.653	-0.380952
0.415000	32.668	-0.380727
0.416667	32.685	-0.380667
0.418333	32.702	-0.380510
0.420000	32.717	-0.380261
0.421667	32.733	-0.380104
0.423333	32.750	-0.379968
0.425000	32.765	-0.379801
0.426667	32.781	-0.379650
0.428333	32.797	-0.379504
0.430000	32.813	-0.379374
0.431667	32.829	-0.379306
0.433333	32.845	-0.379210
0.435000	32.862	-0.379159
0.436667	32.878	-0.379040
0.438333	32.893	-0.378976
0.440000	32.910	-0.378841
0.441667	32.927	-0.378770
0.443333	32.943	-0.378682
0.445000	32.959	-0.378620
0.446667	32.975	-0.378550
0.448333	32.992	-0.378460
0.450000	33.008	-0.378376
0.451667	33.024	-0.378304
0.453333	33.040	-0.378236
0.455000	33.055	-0.378162
0.456667	33.073	-0.377994
0.458333	33.089	-0.377908
0.460000	33.105	-0.377838
0.461667	33.121	-0.377769
0.463333	33.137	-0.377696
0.465000	33.153	-0.377621
0.466667	33.169	-0.377542
0.468333	33.186	-0.377432
0.470000	33.201	-0.377355
0.471667	33.218	-0.377286
0.473333	33.234	-0.377203
0.475000	33.250	-0.377011
0.476667	33.266	-0.376678
0.478333	33.283	-0.376478
0.480000	33.300	-0.376250
0.481667	33.317	-0.376128
0.483333	33.333	-0.375963
0.485000	33.349	-0.375702
0.486667	33.365	-0.375337
0.488333	33.382	-0.375182
0.490000	33.399	-0.375105
0.491667	33.414	-0.374962
0.493333	33.431	-0.374897
0.495000	33.446	-0.374833
0.496667	33.463	-0.374771
0.498333	33.479	-0.374702
0.500000	33.496	-0.374649
0.501667	33.512	-0.374587
0.503333	33.529	-0.374521
0.505000	33.545	-0.374441
0.506667	33.561	-0.374360
0.508333	33.578	-0.374277
0.510000	33.594	-0.374056
0.511667	33.610	-0.373743
0.513333	33.626	-0.373511
0.515000	33.643	-0.373379
0.516667	33.659	-0.373204
0.518333	33.676	-0.373099
0.520000	33.692	-0.373013
0.521667	33.708	-0.372933
0.523333	33.725	-0.372852
0.525000	33.741	-0.372769
0.526667	33.758	-0.372681
0.528333	33.773	-0.372583
0.530000	33.790	-0.372494
0.531667	33.806	-0.372367
0.533333	33.822	-0.372275
0.535000	33.839	-0.372181
0.536667	33.856	-0.372097
0.538333	33.872	-0.372011
0.540000	33.889	-0.371927
0.541667	33.906	-0.371844
0.543333	33.921	-0.371752
0.545000	33.938	-0.371643
0.546667	33.955	-0.371516
0.548333	33.971	-0.371429
0.550000	33.987	-0.371337
0.551667	34.003	-0.371238
0.553333	34.020	-0.371100
0.555000	34.037	-0.370969
0.556667	34.052	-0.370824
0.558333	34.068	-0.370608
0.560000	34.085	-0.370387
0.561667	34.102	-0.370055
0.563333	34.119	-0.369684
0.565000	34.135	-0.369430
0.566667	34.153	-0.369188
0.568333	34.168	-0.368967
0.570000	34.183	-0.368704
0.571667	34.201	-0.368515
0.573333	34.216	-0.368296
0.575000	34.233	-0.368019
0.576667	34.250	-0.367730
0.578333	34.267	-0.367458
0.580000	34.282	-0.367182
0.581667	34.298	-0.366807
0.583333	34.315	-0.366535
0.585000	34.332	-0.365981
0.586667	34.347	-0.365403
0.588333	34.365	-0.364552
0.590000	34.381	-0.363840
0.591667	34.398	-0.363284
0.593333	34.415	-0.362588
0.595000	34.431	-0.361719
0.596667	34.448	-0.360769
0.598333	34.464	-0.359974
0.600000	34.481	-0.359279
0.601667	34.497	-0.358701
0.603333	34.515	-0.358021
0.605000	34.530	-0.357052
0.606667	34.548	-0.356012
0.608333	34.564	-0.355142
0.610000	34.580	-0.354454
0.611667	34.597	-0.353785
0.613333	34.613	-0.352908
0.615000	34.629	-0.351698
0.616667	34.646	-0.350586
0.618333	34.662	-0.349506
0.620000	34.679	-0.348539
0.621667	34.695	-0.347837
0.623333	34.712	-0.346958
0.625000	34.728	-0.346344
0.626667	34.745	-0.345626
0.628333	34.761	-0.344940
0.630000	34.778	-0.344229
0.631667	34.795	-0.343294
0.633333	34.811	-0.342461
0.635000	34.827	-0.341626
0.636667	34.844	-0.341027
0.638333	34.860	-0.340406
0.640000	34.877	-0.339871
0.641667	34.894	-0.339550
0.643333	34.911	-0.339399
0.645000	34.928	-0.339232
0.646667	34.944	-0.338957
0.648333	34.961	-0.338540
