Filename	4-chloro-3-nitrophenol
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	4-chloro-3-nitrophenol
proceduresegments	Ramp 10 °C/min to 140.00 °C
[step]
Ramp 10 °C/min to 140.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.350000	32.621	-0.743451
0.351667	32.636	-0.740977
0.353333	32.652	-0.738834
0.355000	32.667	-0.735790
0.356667	32.682	-0.731717
0.358333	32.698	-0.727247
0.360000	32.713	-0.723806
0.361667	32.730	-0.719801
0.363333	32.745	-0.717933
0.365000	32.760	-0.715903
0.366667	32.776	-0.714807
0.368333	32.791	-0.713255
0.370000	32.808	-0.711800
0.371667	32.823	-0.710155
0.373333	32.838	-0.709053
0.375000	32.853	-0.707950
0.376667	32.870	-0.706700
0.378333	32.885	-0.706105
0.380000	32.900	-0.705150
0.381667	32.916	-0.703284
0.383333	32.932	-0.701447
0.385000	32.946	-0.699740
0.386667	32.963	-0.698377
0.388333	32.979	-0.696295
0.390000	32.994	-0.694018
0.391667	33.011	-0.691137
0.393333	33.026	-0.688212
0.395000	33.042	-0.686284
0.396667	33.058	-0.684686
0.398333	33.073	-0.683625
0.400000	33.089	-0.682545
0.401667	33.106	-0.680929
0.403333	33.121	-0.679679
0.405000	33.137	-0.679372
0.406667	33.154	-0.679194
0.408333	33.167	-0.679152
0.410000	33.184	-0.678834
0.411667	33.199	-0.678067
0.413333	33.215	-0.676857
0.415000	33.231	-0.675413
0.416667	33.247	-0.674008
0.418333	33.263	-0.672686
0.420000	33.279	-0.670514
0.421667	33.295	-0.668021
0.423333	33.311	-0.665826
0.425000	33.327	-0.664221
0.426667	33.343	-0.663107
0.428333	33.358	-0.662217
0.430000	33.373	-0.661369
0.431667	33.390	-0.659538
0.433333	33.406	-0.657955
0.435000	33.422	-0.656096
0.436667	33.438	-0.654032
0.438333	33.454	-0.652045
0.440000	33.470	-0.650511
0.441667	33.486	-0.649599
0.443333	33.502	-0.648757
0.445000	33.518	-0.648155
0.446667	33.534	-0.647472
0.448333	33.550	-0.646483
0.450000	33.565	-0.645222
0.451667	33.581	-0.644294
0.453333	33.599	-0.643210
0.455000	33.613	-0.641741
0.456667	33.631	-0.640701
0.458333	33.646	-0.640256
0.460000	33.661	-0.640005
0.461667	33.678	-0.639942
0.463333	33.693	-0.639702
0.465000	33.711	-0.639455
0.466667	33.727	-0.639007
0.468333	33.743	-0.638200
0.470000	33.759	-0.636876
0.471667	33.775	-0.635538
0.473333	33.791	-0.633915
0.475000	33.807	-0.632503
0.476667	33.824	-0.631585
0.478333	33.839	-0.630776
0.480000	33.856	-0.630287
0.481667	33.872	-0.629651
0.483333	33.888	-0.628996
0.485000	33.904	-0.628275
0.486667	33.920	-0.627486
0.488333	33.936	-0.626443
0.490000	33.951	-0.625169
0.491667	33.969	-0.623866
0.493333	33.985	-0.622880
0.495000	34.000	-0.622258
0.496667	34.016	-0.621422
0.498333	34.033	-0.620753
0.500000	34.049	-0.620050
0.501667	34.065	-0.619159
0.503333	34.081	-0.618256
0.505000	34.097	-0.617369
0.506667	34.115	-0.616412
0.508333	34.130	-0.615155
0.510000	34.146	-0.613746
0.511667	34.163	-0.612937
0.513333	34.179	-0.612523
0.515000	34.195	-0.611913
0.516667	34.211	-0.611247
0.518333	34.228	-0.610883
0.520000	34.245	-0.610394
0.521667	34.260	-0.610023
0.523333	34.276	-0.609722
0.525000	34.293	-0.609265
0.526667	34.310	-0.608403
0.528333	34.325	-0.607614
0.530000	34.342	-0.606743
0.531667	34.358	-0.605857
0.533333	34.374	-0.604766
0.535000	34.390	-0.603448
0.536667	34.406	-0.602372
0.538333	34.422	-0.601303
0.540000	34.439	-0.600568
0.541667	34.456	-0.600127
0.543333	34.472	-0.599522
0.545000	34.488	-0.598744
0.546667	34.505	-0.598195
0.548333	34.520	-0.597622
0.550000	34.536	-0.597289
0.551667	34.553	-0.596964
0.553333	34.569	-0.596688
0.555000	34.585	-0.596387
0.556667	34.601	-0.596145
0.558333	34.618	-0.595893
0.560000	34.635	-0.595442
0.561667	34.650	-0.594702
0.563333	34.667	-0.593506
0.565000	34.683	-0.592132
0.566667	34.701	-0.590633
0.568333	34.716	-0.589202
0.570000	34.733	-0.587777
0.571667	34.749	-0.586627
0.573333	34.765	-0.585999
0.575000	34.782	-0.585293
0.576667	34.798	-0.584609
0.578333	34.814	-0.584064
0.580000	34.831	-0.583650
0.581667	34.847	-0.583075
0.583333	34.862	-0.582624
0.585000	34.880	-0.582191
0.586667	34.896	-0.581736
0.588333	34.912	-0.581270
0.590000	34.928	-0.580997
0.591667	34.944	-0.580851
0.593333	34.961	-0.580678
0.595000	34.977	-0.580532
0.596667	34.994	-0.580432
0.598333	35.010	-0.580358
0.600000	35.028	-0.580098
0.601667	35.043	-0.579871
0.603333	35.060	-0.579653
0.605000	35.077	-0.579596
0.606667	35.094	-0.579507
0.608333	35.110	-0.579341
0.610000	35.126	-0.579080
0.611667	35.141	-0.578734
0.613333	35.158	-0.578276
0.615000	35.175	-0.577606
0.616667	35.191	-0.576665
0.618333	35.207	-0.575877
0.620000	35.224	-0.574897
0.621667	35.240	-0.574241
0.623333	35.256	-0.573592
0.625000	35.273	-0.573120
0.626667	35.290	-0.572924
0.628333	35.305	-0.572739
0.630000	35.322	-0.572548
0.631667	35.339	-0.572365
0.633333	35.355	-0.572163
0.635000	35.372	-0.571857
0.636667	35.388	-0.571341
0.638333	35.405	-0.570673
0.640000	35.420	-0.569885
0.641667	35.438	-0.569259
0.643333	35.454	-0.568507
0.645000	35.471	-0.568037
0.646667	35.487	-0.567796
0.648333	35.503	-0.567711
0.650000	35.519	-0.567439
0.651667	35.535	-0.567333
0.653333	35.551	-0.567190
0.655000	35.569	-0.566937
0.656667	35.586	-0.566869
0.658333	35.601	-0.566798
0.660000	35.618	-0.566684
0.661667	35.634	-0.566422
0.663333	35.651	-0.565933
0.665000	35.667	-0.565594
0.666667	35.684	-0.565263
0.668333	35.701	-0.564974
0.670000	35.718	-0.564629
0.671667	35.734	-0.564263
0.673333	35.750	-0.563943
0.675000	35.767	-0.563578
0.676667	35.783	-0.563138
0.678333	35.799	-0.562696
0.680000	35.818	-0.562245
0.681667	35.833	-0.562013
0.683333	35.849	-0.561809
0.685000	35.866	-0.561683
0.686667	35.881	-0.561580
0.688333	35.898	-0.561473
0.690000	35.915	-0.561309
0.691667	35.932	-0.561179
0.693333	35.947	-0.561033
0.695000	35.964	-0.560837
0.696667	35.981	-0.560722
0.698333	35.998	-0.560540
0.700000	36.013	-0.560347
0.701667	36.031	-0.560131
0.703333	36.046	-0.559903
0.705000	36.063	-0.559737
0.706667	36.081	-0.559624
0.708333	36.096	-0.559497
0.710000	36.113	-0.559346
0.711667	36.129	-0.559063
0.713333	36.146	-0.558394
0.715000	36.163	-0.557671
0.716667	36.179	-0.557127
0.718333	36.196	-0.556802
0.720000	36.212	-0.556632
0.721667	36.228	-0.556516
0.723333	36.245	-0.556174
0.725000	36.261	-0.556057
0.726667	36.278	-0.555854
0.728333	36.294	-0.555684
0.730000	36.311	-0.555593
0.731667	36.328	-0.555485
0.733333	36.344	-0.555345
0.735000	36.362	-0.555172
0.736667	36.377	-0.555057
0.738333	36.393	-0.554938
0.740000	36.410	-0.554820
0.741667	36.426	-0.554715
0.743333	36.443	-0.554606
0.745000	36.460	-0.554496
0.746667	36.476	-0.554401
0.748333	36.493	-0.554321
0.750000	36.510	-0.554238
0.751667	36.525	-0.554135
0.753333	36.543	-0.554027
0.755000	36.559	-0.553929
0.756667	36.575	-0.553829
0.758333	36.592	-0.553719
0.760000	36.607	-0.553610
0.761667	36.624	-0.553509
0.763333	36.640	-0.553421
0.765000	36.657	-0.553350
0.766667	36.674	-0.553298
0.768333	36.690	-0.553230
0.770000	36.707	-0.553132
0.771667	36.723	-0.553043
0.773333	36.740	-0.552959
0.775000	36.757	-0.552881
0.776667	36.773	-0.552801
0.778333	36.789	-0.552707
0.780000	36.806	-0.552595
0.781667	36.824	-0.552490
0.783333	36.840	-0.552378
0.785000	36.856	-0.552268
0.786667	36.874	-0.552149
0.788333	36.890	-0.552024
0.790000	36.906	-0.551902
0.791667	36.922	-0.551780
0.793333	36.939	-0.551689
0.795000	36.955	-0.551615
0.796667	36.971	-0.551554
0.798333	36.988	-0.551498
0.800000	37.004	-0.551464
0.801667	37.021	-0.551439
0.803333	37.037	-0.551433
0.805000	37.054	-0.551523
0.806667	37.071	-0.551735
0.808333	37.087	-0.551847
0.810000	37.104	-0.551965
0.811667	37.122	-0.552067
0.813333	37.137	-0.552074
0.815000	37.154	-0.552049
0.816667	37.171	-0.552007
0.818333	37.186	-0.551958
0.820000	37.203	-0.551893
0.821667	37.219	-0.551853
0.823333	37.237	-0.551826
0.825000	37.252	-0.551815
0.826667	37.270	-0.551811
0.828333	37.286	-0.551957
0.830000	37.303	-0.552487
0.831667	37.319	-0.553056
0.833333	37.336	-0.553559
0.835000	37.352	-0.553890
0.836667	37.369	-0.554041
0.838333	37.386	-0.554130
0.840000	37.402	-0.554206
0.841667	37.418	-0.554357
0.843333	37.435	-0.554479
0.845000	37.451	-0.554620
0.846667	37.468	-0.554992
0.848333	37.485	-0.555782
0.850000	37.502	-0.556888
0.851667	37.518	-0.557929
0.853333	37.534	-0.558589
0.855000	37.551	-0.559260
0.856667	37.567	-0.559946
0.858333	37.584	-0.560433
0.860000	37.600	-0.561041
0.861667	37.617	-0.561536
0.863333	37.633	-0.562069
0.865000	37.651	-0.562938
0.866667	37.667	-0.563933
0.868333	37.683	-0.565143
0.870000	37.699	-0.565878
0.871667	37.717	-0.566381
0.873333	37.734	-0.567254
0.875000	37.749	-0.568112
0.876667	37.767	-0.568695
0.878333	37.782	-0.569267
0.880000	37.798	-0.569748
0.881667	37.816	-0.570088
0.883333	37.832	-0.570395
0.885000	37.849	-0.570964
0.886667	37.866	-0.571760
0.888333	37.882	-0.572576
0.890000	37.898	-0.573201
0.891667	37.915	-0.574057
0.893333	37.931	-0.574656
0.895000	37.949	-0.575344
0.896667	37.965	-0.576323
0.898333	37.981	-0.577328
0.900000	37.999	-0.577983
0.901667	38.014	-0.578659
0.903333	38.031	-0.580030
0.905000	38.048	-0.582109
0.906667	38.064	-0.585027
0.908333	38.080	-0.588832
0.910000	38.098	-0.591953
0.911667	38.115	-0.594238
0.913333	38.131	-0.596761
0.915000	38.148	-0.599362
0.916667	38.165	-0.601406
0.918333	38.180	-0.602933
0.920000	38.197	-0.604210
0.921667	38.214	-0.605687
0.923333	38.230	-0.607109
0.925000	38.246	-0.608067
0.926667	38.263	-0.608944
0.928333	38.280	-0.609625
0.930000	38.297	-0.610172
0.931667	38.313	-0.611245
0.933333	38.330	-0.612407
0.935000	38.347	-0.613503
0.936667	38.363	-0.615013
0.938333	38.379	-0.616462
0.940000	38.396	-0.618255
0.941667	38.412	-0.620059
0.943333	38.427	-0.621402
0.945000	38.445	-0.622114
0.946667	38.462	-0.622844
0.948333	38.478	-0.624051
0.950000	38.494	-0.625608
0.951667	38.512	-0.627286
0.953333	38.528	-0.628730
