Filename	2-chloro-3-nitrobenzoic acid
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	
rundate	5/21/2019
Sample name	2-chloro-3-nitrobenzoic acid
proceduresegments	Ramp 10 °C/min to 210.00 °C
[step]
Ramp 10 °C/min to 210.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.350000	32.560	-0.205720
0.351667	32.576	-0.205166
0.353333	32.590	-0.204490
0.355000	32.606	-0.203636
0.356667	32.622	-0.202644
0.358333	32.637	-0.201342
0.360000	32.652	-0.200090
0.361667	32.668	-0.198958
0.363333	32.683	-0.198245
0.365000	32.698	-0.197645
0.366667	32.714	-0.197154
0.368333	32.730	-0.196318
0.370000	32.747	-0.195683
0.371667	32.762	-0.195126
0.373333	32.778	-0.194508
0.375000	32.793	-0.193582
0.376667	32.808	-0.192283
0.378333	32.825	-0.191018
0.380000	32.840	-0.189637
0.381667	32.857	-0.188977
0.383333	32.872	-0.188401
0.385000	32.888	-0.187957
0.386667	32.903	-0.187481
0.388333	32.919	-0.186950
0.390000	32.936	-0.186333
0.391667	32.951	-0.185599
0.393333	32.966	-0.184993
0.395000	32.982	-0.184280
0.396667	32.998	-0.183264
0.398333	33.014	-0.182143
0.400000	33.028	-0.181146
0.401667	33.045	-0.180118
0.403333	33.061	-0.179523
0.405000	33.077	-0.179008
0.406667	33.093	-0.178485
0.408333	33.108	-0.177799
0.410000	33.125	-0.176946
0.411667	33.141	-0.176333
0.413333	33.157	-0.175870
0.415000	33.172	-0.175106
0.416667	33.188	-0.174363
0.418333	33.204	-0.173742
0.420000	33.220	-0.172850
0.421667	33.236	-0.171973
0.423333	33.252	-0.171429
0.425000	33.267	-0.170984
0.426667	33.284	-0.170235
0.428333	33.299	-0.169237
0.430000	33.315	-0.168314
0.431667	33.332	-0.167701
0.433333	33.348	-0.166901
0.435000	33.364	-0.165849
0.436667	33.380	-0.165243
0.438333	33.396	-0.164670
0.440000	33.413	-0.164195
0.441667	33.427	-0.163862
0.443333	33.443	-0.163829
0.445000	33.460	-0.163581
0.446667	33.477	-0.163109
0.448333	33.492	-0.162273
0.450000	33.508	-0.161391
0.451667	33.525	-0.160623
0.453333	33.541	-0.159432
0.455000	33.557	-0.158315
0.456667	33.572	-0.157409
0.458333	33.588	-0.156604
0.460000	33.605	-0.156052
0.461667	33.620	-0.155650
0.463333	33.636	-0.155301
0.465000	33.653	-0.155168
0.466667	33.669	-0.154950
0.468333	33.684	-0.154812
0.470000	33.701	-0.154830
0.471667	33.717	-0.154838
0.473333	33.733	-0.154848
0.475000	33.749	-0.154897
0.476667	33.767	-0.154836
0.478333	33.783	-0.154653
0.480000	33.798	-0.154383
0.481667	33.815	-0.153885
0.483333	33.831	-0.153229
0.485000	33.847	-0.152171
0.486667	33.863	-0.150882
0.488333	33.879	-0.149440
0.490000	33.895	-0.148235
0.491667	33.911	-0.147176
0.493333	33.928	-0.146449
0.495000	33.944	-0.145837
0.496667	33.961	-0.145273
0.498333	33.977	-0.144980
